title	author	date	link	emotion	value
Killed in Childbirth	Janice N. Harrington	2017-04-05	http://poetry.lib.uidaho.edu/?p=1577	fear	0.4209
Killed in Childbirth	Janice N. Harrington	2017-04-05	http://poetry.lib.uidaho.edu/?p=1577	joy	0.2962
Killed in Childbirth	Janice N. Harrington	2017-04-05	http://poetry.lib.uidaho.edu/?p=1577	sadness	0.4669
The Fact Remains	Christopher Kennedy	2017-02-02	http://poetry.lib.uidaho.edu/index.php/christopher-kennedy/the-fact-remains/	anger	0.129
The Fact Remains	Christopher Kennedy	2017-02-02	http://poetry.lib.uidaho.edu/index.php/christopher-kennedy/the-fact-remains/	disgust	0.4279
The Fact Remains	Christopher Kennedy	2017-02-02	http://poetry.lib.uidaho.edu/index.php/christopher-kennedy/the-fact-remains/	fear	0.4732
The Fact Remains	Christopher Kennedy	2017-02-02	http://poetry.lib.uidaho.edu/index.php/christopher-kennedy/the-fact-remains/	joy	0.174
The Fact Remains	Christopher Kennedy	2017-02-02	http://poetry.lib.uidaho.edu/index.php/christopher-kennedy/the-fact-remains/	sadness	0.5324
The Unimaginable World	Christopher Kennedy	2017-03-21	http://poetry.lib.uidaho.edu/?p=1585	anger	0.1623
The Unimaginable World	Christopher Kennedy	2017-03-21	http://poetry.lib.uidaho.edu/?p=1585	disgust	0.0769
The Unimaginable World	Christopher Kennedy	2017-03-21	http://poetry.lib.uidaho.edu/?p=1585	fear	0.4612
The Unimaginable World	Christopher Kennedy	2017-03-21	http://poetry.lib.uidaho.edu/?p=1585	joy	0.1959
The Unimaginable World	Christopher Kennedy	2017-03-21	http://poetry.lib.uidaho.edu/?p=1585	sadness	0.5032
Race Relations	Carolyn Kizer	2017-03-31	http://poetry.lib.uidaho.edu/?p=1587	anger	0.1212
Race Relations	Carolyn Kizer	2017-03-31	http://poetry.lib.uidaho.edu/?p=1587	disgust	0.003
Race Relations	Carolyn Kizer	2017-03-31	http://poetry.lib.uidaho.edu/?p=1587	fear	0.0935
Race Relations	Carolyn Kizer	2017-03-31	http://poetry.lib.uidaho.edu/?p=1587	joy	0.285
Race Relations	Carolyn Kizer	2017-03-31	http://poetry.lib.uidaho.edu/?p=1587	sadness	0.5001
Dream of a Large Lady	Carolyn Kizer	2017-01-16	http://poetry.lib.uidaho.edu/index.php/carolyn-kizer/dream-of-a-large-lady/	anger	0.066
Dream of a Large Lady	Carolyn Kizer	2017-01-16	http://poetry.lib.uidaho.edu/index.php/carolyn-kizer/dream-of-a-large-lady/	disgust	0.0805
Dream of a Large Lady	Carolyn Kizer	2017-01-16	http://poetry.lib.uidaho.edu/index.php/carolyn-kizer/dream-of-a-large-lady/	fear	0.1363
Dream of a Large Lady	Carolyn Kizer	2017-01-16	http://poetry.lib.uidaho.edu/index.php/carolyn-kizer/dream-of-a-large-lady/	joy	0.5911
Dream of a Large Lady	Carolyn Kizer	2017-01-16	http://poetry.lib.uidaho.edu/index.php/carolyn-kizer/dream-of-a-large-lady/	sadness	0.4743
In the First Stanza,	Carolyn Kizer	2017-01-02	http://poetry.lib.uidaho.edu/index.php/carolyn-kizer/in-the-first-stanza/	anger	0.1315
In the First Stanza,	Carolyn Kizer	2017-01-02	http://poetry.lib.uidaho.edu/index.php/carolyn-kizer/in-the-first-stanza/	disgust	0.0983
In the First Stanza,	Carolyn Kizer	2017-01-02	http://poetry.lib.uidaho.edu/index.php/carolyn-kizer/in-the-first-stanza/	fear	0.485
In the First Stanza,	Carolyn Kizer	2017-01-02	http://poetry.lib.uidaho.edu/index.php/carolyn-kizer/in-the-first-stanza/	joy	0.2138
In the First Stanza,	Carolyn Kizer	2017-01-02	http://poetry.lib.uidaho.edu/index.php/carolyn-kizer/in-the-first-stanza/	sadness	0.5646
Vandals, Horses	Alan Michael Parker	2017-03-24	http://poetry.lib.uidaho.edu/?p=1596	anger	0.0374
Vandals, Horses	Alan Michael Parker	2017-03-24	http://poetry.lib.uidaho.edu/?p=1596	disgust	0.06
Vandals, Horses	Alan Michael Parker	2017-03-24	http://poetry.lib.uidaho.edu/?p=1596	fear	0.5505
Vandals, Horses	Alan Michael Parker	2017-03-24	http://poetry.lib.uidaho.edu/?p=1596	joy	0.1549
Vandals, Horses	Alan Michael Parker	2017-03-24	http://poetry.lib.uidaho.edu/?p=1596	sadness	0.5478
Oh What a Red Sweater	Alan Michael Parker	2017-01-26	http://poetry.lib.uidaho.edu/index.php/alan-michael-parker/oh-what-a-red-sweater/	anger	0.1447
Oh What a Red Sweater	Alan Michael Parker	2017-01-26	http://poetry.lib.uidaho.edu/index.php/alan-michael-parker/oh-what-a-red-sweater/	disgust	0.1374
Oh What a Red Sweater	Alan Michael Parker	2017-01-26	http://poetry.lib.uidaho.edu/index.php/alan-michael-parker/oh-what-a-red-sweater/	fear	0.1249
Oh What a Red Sweater	Alan Michael Parker	2017-01-26	http://poetry.lib.uidaho.edu/index.php/alan-michael-parker/oh-what-a-red-sweater/	joy	0.4484
Oh What a Red Sweater	Alan Michael Parker	2017-01-26	http://poetry.lib.uidaho.edu/index.php/alan-michael-parker/oh-what-a-red-sweater/	sadness	0.4772
The Cat	Alan Michael Parker	2017-04-19	http://poetry.lib.uidaho.edu/?p=1600	anger	0.1001
The Cat	Alan Michael Parker	2017-04-19	http://poetry.lib.uidaho.edu/?p=1600	disgust	0.0987
The Cat	Alan Michael Parker	2017-04-19	http://poetry.lib.uidaho.edu/?p=1600	fear	0.7445
The Cat	Alan Michael Parker	2017-04-19	http://poetry.lib.uidaho.edu/?p=1600	joy	0.4926
The Cat	Alan Michael Parker	2017-04-19	http://poetry.lib.uidaho.edu/?p=1600	sadness	0.5068
What Afterlife	Keetje Kuipers	2017-03-01	http://poetry.lib.uidaho.edu/index.php/keetje-kuipers/what-afterlife/	anger	0.0877
What Afterlife	Keetje Kuipers	2017-03-01	http://poetry.lib.uidaho.edu/index.php/keetje-kuipers/what-afterlife/	disgust	0.08
What Afterlife	Keetje Kuipers	2017-03-01	http://poetry.lib.uidaho.edu/index.php/keetje-kuipers/what-afterlife/	fear	0.4308
What Afterlife	Keetje Kuipers	2017-03-01	http://poetry.lib.uidaho.edu/index.php/keetje-kuipers/what-afterlife/	joy	0.3133
What Afterlife	Keetje Kuipers	2017-03-01	http://poetry.lib.uidaho.edu/index.php/keetje-kuipers/what-afterlife/	sadness	0.513
Dear John Letter, Never Sent	Keetje Kuipers	2017-03-27	http://poetry.lib.uidaho.edu/?p=1607	anger	0.1773
Dear John Letter, Never Sent	Keetje Kuipers	2017-03-27	http://poetry.lib.uidaho.edu/?p=1607	disgust	0.1785
Dear John Letter, Never Sent	Keetje Kuipers	2017-03-27	http://poetry.lib.uidaho.edu/?p=1607	fear	0.0687
Dear John Letter, Never Sent	Keetje Kuipers	2017-03-27	http://poetry.lib.uidaho.edu/?p=1607	joy	0.0046
Dear John Letter, Never Sent	Keetje Kuipers	2017-03-27	http://poetry.lib.uidaho.edu/?p=1607	sadness	0.7161
At the Museum of Modern Art	Keetje Kuipers	2017-05-08	http://poetry.lib.uidaho.edu/?p=1609	anger	0.1502
At the Museum of Modern Art	Keetje Kuipers	2017-05-08	http://poetry.lib.uidaho.edu/?p=1609	disgust	0.1323
At the Museum of Modern Art	Keetje Kuipers	2017-05-08	http://poetry.lib.uidaho.edu/?p=1609	fear	0.1015
At the Museum of Modern Art	Keetje Kuipers	2017-05-08	http://poetry.lib.uidaho.edu/?p=1609	joy	0.2253
At the Museum of Modern Art	Keetje Kuipers	2017-05-08	http://poetry.lib.uidaho.edu/?p=1609	sadness	0.6387
Birthday Poem	Keetje Kuipers	2017-05-13	http://poetry.lib.uidaho.edu/?p=1611	anger	0.094
Birthday Poem	Keetje Kuipers	2017-05-13	http://poetry.lib.uidaho.edu/?p=1611	disgust	0.0671
Birthday Poem	Keetje Kuipers	2017-05-13	http://poetry.lib.uidaho.edu/?p=1611	fear	0.1483
Birthday Poem	Keetje Kuipers	2017-05-13	http://poetry.lib.uidaho.edu/?p=1611	joy	0.5523
Birthday Poem	Keetje Kuipers	2017-05-13	http://poetry.lib.uidaho.edu/?p=1611	sadness	0.5031
Messenger	Naomi Shihab Nye	2017-05-18	http://poetry.lib.uidaho.edu/?p=1622	anger	0.1943
Messenger	Naomi Shihab Nye	2017-05-18	http://poetry.lib.uidaho.edu/?p=1622	disgust	0.1895
Messenger	Naomi Shihab Nye	2017-05-18	http://poetry.lib.uidaho.edu/?p=1622	fear	0.4432
Messenger	Naomi Shihab Nye	2017-05-18	http://poetry.lib.uidaho.edu/?p=1622	joy	0.1776
Messenger	Naomi Shihab Nye	2017-05-18	http://poetry.lib.uidaho.edu/?p=1622	sadness	0.2726
Hidden	Naomi Shihab Nye	2017-05-21	http://poetry.lib.uidaho.edu/?p=1624	anger	0.0813
Hidden	Naomi Shihab Nye	2017-05-21	http://poetry.lib.uidaho.edu/?p=1624	disgust	0.2411
Hidden	Naomi Shihab Nye	2017-05-21	http://poetry.lib.uidaho.edu/?p=1624	fear	0.3526
Hidden	Naomi Shihab Nye	2017-05-21	http://poetry.lib.uidaho.edu/?p=1624	joy	0.0055
Hidden	Naomi Shihab Nye	2017-05-21	http://poetry.lib.uidaho.edu/?p=1624	sadness	0.4364
Jerusalem	Naomi Shihab Nye	2017-04-03	http://poetry.lib.uidaho.edu/?p=1629	anger	0.1647
Jerusalem	Naomi Shihab Nye	2017-04-03	http://poetry.lib.uidaho.edu/?p=1629	disgust	0.1402
Jerusalem	Naomi Shihab Nye	2017-04-03	http://poetry.lib.uidaho.edu/?p=1629	fear	0.5081
Jerusalem	Naomi Shihab Nye	2017-04-03	http://poetry.lib.uidaho.edu/?p=1629	joy	0.2849
Jerusalem	Naomi Shihab Nye	2017-04-03	http://poetry.lib.uidaho.edu/?p=1629	sadness	0.4497
Shoulders	Naomi Shihab Nye	2017-01-25	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/shoulders/	anger	0.1386
Shoulders	Naomi Shihab Nye	2017-01-25	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/shoulders/	disgust	0.0999
Shoulders	Naomi Shihab Nye	2017-01-25	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/shoulders/	fear	0.4108
Shoulders	Naomi Shihab Nye	2017-01-25	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/shoulders/	joy	0.1963
Shoulders	Naomi Shihab Nye	2017-01-25	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/shoulders/	sadness	0.499
Where Are You Now?	Naomi Shihab Nye	2017-02-17	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/where-are-you-now/	anger	0.1126
Where Are You Now?	Naomi Shihab Nye	2017-02-17	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/where-are-you-now/	disgust	0.2003
Where Are You Now?	Naomi Shihab Nye	2017-02-17	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/where-are-you-now/	fear	0.2836
Where Are You Now?	Naomi Shihab Nye	2017-02-17	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/where-are-you-now/	joy	6.0E-4
Where Are You Now?	Naomi Shihab Nye	2017-02-17	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/where-are-you-now/	sadness	0.6007
Dusk	Naomi Shihab Nye	2017-01-11	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/dusk/	anger	0.2644
Dusk	Naomi Shihab Nye	2017-01-11	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/dusk/	disgust	0.0532
Dusk	Naomi Shihab Nye	2017-01-11	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/dusk/	fear	0.2352
Dusk	Naomi Shihab Nye	2017-01-11	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/dusk/	joy	0.0046
Dusk	Naomi Shihab Nye	2017-01-11	http://poetry.lib.uidaho.edu/index.php/naomi-shihab-nye/dusk/	sadness	0.5468
